layer,n_nodes,fiedler_value,connectivity_ratio,spectral_entropy_norm,hfer,spectral_radius,n_benign,n_injection,density_benign,density_injection,density_cross,cut_weight,conductance,normalized_cut,modularity,separation,cut_conductance,cut_modularity,accuracy,ari,bandwidth,example_id,attack_category,position,split,n_chars_context,n_chars_attack,condition,label,n_tokens
28,255,0.4077416658401489,0.2765157222747803,0.9965134263038635,0.5638778805732727,1.47456955909729,250,5,0.0035080720254654484,0.03560919719748199,0.001823710996506361,4.559277491265902,1.523913000306177,1.5445752723557038,0.006010861220894039,6.128572460166382,0.7411886777200225,0.17381472988611965,0.5450980392156862,-0.0077439904104322655,73.55073405756723,1,Information Retrieval,middle,train,363,25,injected,1,255
29,249,0.4539091885089874,0.2828294038772583,0.99776291847229,0.5447680354118347,1.6048868894577026,249,0,0.003688338663703795,nan,nan,nan,nan,nan,nan,nan,1.2599478409251772,0.05394064076987191,nan,nan,88.24227437710796,1,Information Retrieval,middle,train,363,25,benign,0,249
29,255,0.45802927017211914,0.28613927960395813,0.9977899193763733,0.5449299812316895,1.6007213592529297,250,5,0.0036615039241243087,0.02282083625905216,0.0019310838396665532,4.827709599166383,1.6819696525271883,1.7029284861879173,0.0036112159107369556,4.7336309948396815,1.259864690635627,0.05913620060205915,0.8235294117647058,0.005828527634804968,89.21954940228518,1,Information Retrieval,middle,train,363,25,injected,1,255
30,249,0.5141013264656067,0.32958248257637024,0.9977827072143555,0.5454962253570557,1.5598564147949219,249,0,0.0036563319284720532,nan,nan,nan,nan,nan,nan,nan,1.0342646530336173,0.09320865316681341,nan,nan,86.9163940314869,1,Information Retrieval,middle,train,363,25,benign,0,249
30,255,0.5210341215133667,0.3339517116546631,0.9978449940681458,0.5447643399238586,1.5602079629898071,250,5,0.0036244278407585374,0.018571098800748587,0.0021507848503490093,5.376962125872524,1.7572328460824205,1.7807840833857906,0.0028608335753645972,3.8145346161344014,1.0201123449344454,0.08854647250600386,0.5215686274509804,-0.0047314128066899995,88.54428126478936,1,Information Retrieval,middle,train,363,25,injected,1,255
31,249,0.3400878608226776,0.24129752814769745,0.9973039627075195,0.5512993931770325,1.4094129800796509,249,0,0.003710394838678464,nan,nan,nan,nan,nan,nan,nan,0.5451895078954756,0.23957796237697798,nan,nan,56.92005051981085,1,Information Retrieval,middle,train,363,25,benign,0,249
31,255,0.3524990975856781,0.2502133548259735,0.997397780418396,0.5500309467315674,1.4087941646575928,250,5,0.0036712937190343043,0.0165727318264544,0.002262850315617834,5.657125789044585,1.7902197482943656,1.8146706667274266,0.002463485699779268,3.447075455758571,0.5850904044762606,0.2299018315998046,0.6274509803921569,-0.016475194285873445,58.76915989981077,1,Information Retrieval,middle,train,363,25,injected,1,255
32,249,0.3419618606567383,0.20989076793193817,0.9979023933410645,0.5377786755561829,1.6292372941970825,249,0,0.0038996755887111536,nan,nan,nan,nan,nan,nan,nan,0.9362388647776677,0.13959746809261883,nan,nan,71.47412839049123,1,Information Retrieval,middle,train,363,25,benign,0,249
32,255,0.3719041347503662,0.22910496592521667,0.9979696273803711,0.537026584148407,1.6232914924621582,250,5,0.003874667112896833,0.002173359604785219,0.002180542373921071,5.451355934802677,1.968606057398884,1.9909546680767507,0.00010039477524627412,1.3308173772100702,0.9317124353675084,0.13901129807557575,0.6980392156862745,-0.022159789102034474,74.11995283262958,1,Information Retrieval,middle,train,363,25,injected,1,255
33,249,0.3639773726463318,0.21395806968212128,0.9980747699737549,0.5327501893043518,1.7011622190475464,249,0,0.0039304300554201905,nan,nan,nan,nan,nan,nan,nan,0.718876747588383,0.1501743874293497,nan,nan,75.80321569696066,1,Information Retrieval,middle,train,363,25,benign,0,249
33,255,0.3935368061065674,0.23232734203338623,0.9981029629707336,0.5326150059700012,1.6938893795013428,250,5,0.00390308907474112,0.00209173360344721,0.002233736518915697,5.584341297289242,1.9704766453590068,1.9931994376826419,7.66436720273365e-05,1.2791617767220924,0.7344091486638826,0.14419323229058423,0.6078431372549019,-0.014622526381640778,78.22625965629128,1,Information Retrieval,middle,train,363,25,injected,1,255
34,249,0.2525886297225952,0.17366810142993927,0.9964542388916016,0.5613821148872375,1.4544330835342407,249,0,0.003255674589256457,nan,nan,nan,nan,nan,nan,nan,0.41441425368586804,0.29757913704506883,nan,nan,47.10842314426306,1,Information Retrieval,middle,train,363,25,benign,0,249
